# ./areas-1gluon-for-root -out root-games/ghosted-siscone.dat -ghost_kt 1e-5 -ghost_area 0.04 -ghost_etamax 4.0 -kt_scatter 1 
# jet def: SISCone jet finder with cone_radius = 1, overlap_threshold = 0.5, n_pass_max = 1, caching turned off
 31 -1.8 0.490859 1.95511e-05
 32 -1.79999 0.687223 1.2735e-05
 33 -1.79999 0.883562 1.1944e-05
 34 -1.79998 1.07992 1.51723e-05
 35 -1.79999 1.27625 1.31242e-05
 36 -1.79998 1.4726 1.45876e-05
 37 -1.99999 1.66897 1.80588e-05
 38 -2 0.490871 1.99933e-05
 39 -1.99999 0.68721 1.59357e-05
 40 -1.99999 0.883563 1.62446e-05
 41 -1.99999 1.07992 1.93597e-05
 42 -1.99999 1.27627 1.5396e-05
 43 -1.99999 1.4726 1.39858e-05
 44 -2.19998 1.66897 1.08462e-05
 45 -2.19998 0.490866 1.70842e-05
 46 -2.19998 0.687208 1.1328e-05
 47 -2.19999 0.883567 1.41864e-05
 48 -2.19999 1.07991 1.15956e-05
 49 -2.19999 1.27626 1.20254e-05
 50 -2.2 1.47261 1.79646e-05
 51 -2.39998 0.490867 1.28669e-05
 52 -2.39998 0.687219 1.48484e-05
 53 -2.39999 0.883563 1.79422e-05
 54 -2.4 1.0799 1.02856e-05
 55 -2.39999 1.27626 1.73512e-05
 56 -2.39998 1.47261 1.82538e-05
 57 -2.6 0.490867 1.38522e-05
 58 -2.6 0.687205 1.76339e-05
 59 -2.59999 0.883559 1.52293e-05
 60 -2.59999 1.07991 1.95872e-05
 61 -2.79998 1.27627 1.10315e-05
 62 -2.59998 1.27627 1.51483e-05
#END
2 -0.739006 5.44418 0.000770943
 0 -0.199986 4.2215 1.27063e-05
 1 -0.2 4.41786 1.8177e-05
 2 -0.199991 4.61421 1.81372e-05
 3 -0.199992 4.81054 1.42123e-05
 4 -0.199986 5.0069 1.96488e-05
 5 -0.199988 5.20325 1.20889e-05
 6 -0.19998 5.39961 1.58881e-05
 7 -0.199993 5.59595 1.20289e-05
 8 -0.199996 5.79231 1.06678e-05
 9 -0.19998 5.98866 1.67095e-05
 10 -0.199992 6.185 1.53832e-05
 11 -0.399992 4.81055 1.45465e-05
 12 -0.399997 5.00691 1.19447e-05
 13 -0.399991 5.20325 1.808e-05
 14 -0.399982 5.3996 1.11124e-05
 15 -0.399997 5.59596 1.86326e-05
 16 -0.399995 5.7923 1.65589e-05
 17 -0.39999 5.98866 1.28513e-05
 18 -0.399987 6.185 1.81157e-05
 19 -0.399988 0.0981725 1.71568e-05
 20 -0.599987 4.81056 1.23931e-05
 21 -0.599984 5.00689 1.43374e-05
 22 -0.599989 5.20325 1.38351e-05
 23 -0.599989 5.39961 1.04328e-05
 24 -0.599988 5.59595 1.48444e-05
 25 -0.599983 5.7923 1.10465e-05
 26 -0.599993 5.98864 1.87523e-05
 27 -0.599993 6.18501 1.7241e-05
 28 -0.599991 0.0981706 1.58648e-05
 29 -0.799982 4.81056 1.85441e-05
 30 -0.799993 5.00691 1.34814e-05
 31 -0.799993 5.20326 1.87974e-05
 32 -0.799986 5.39961 1.00892e-05
 33 -0.79999 5.59596 1.98457e-05
 34 -0.799999 5.7923 1.60785e-05
 35 -0.799993 5.98866 1.76728e-05
 36 -0.799991 6.185 1.36005e-05
